First Received;Last Received;FRxLR(dias);date_update;Sla OM;Nome do Mês;Week;Nome do Dia;consignment_no;station_name;Status_OM;Status_SPX;OM x SPX;spx_status_name;Qtd_Received;valor;last_user;Baixa justificada;Ano;Station_id
29/07/2024;29/07/2024;0;13/08/2024;15;JULHO;W31;Segunda-Feira;BR247391478545W;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;1;49,98;spx@shopee.com;;2024;5027
29/07/2024;29/07/2024;0;13/08/2024;15;JULHO;W31;Segunda-Feira;BR247967234358L;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;45,9;leudirene.conceicao0609@shopeemobile-external.com;;2024;5027
29/07/2024;29/07/2024;0;13/08/2024;15;JULHO;W31;Segunda-Feira;BR249198883713K;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;93,99;spx@shopee.com;;2024;5027
29/07/2024;29/07/2024;0;13/08/2024;15;JULHO;W31;Segunda-Feira;BR249261248143Z;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;78,99;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;13/08/2024;13;JULHO;W31;Terça-Feira;BR2428009501096;LM Hub_MG_Contagem;Damaged;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;58,7;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;13/08/2024;14;JULHO;W31;Terça-Feira;BR2452646969943;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;205;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;13/08/2024;11;AGOSTO;W31;Quinta-Feira;BR240292461871Q;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;84,99;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;13/08/2024;11;AGOSTO;W31;Quinta-Feira;BR240889623283W;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;39,99;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;13/08/2024;11;AGOSTO;W31;Quinta-Feira;BR242874725614X;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;28,74;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;13/08/2024;11;AGOSTO;W31;Quinta-Feira;BR242911677447J;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;24,99;jeane.andrade0801@shopeemobile-external.com;;2024;5027
01/08/2024;07/08/2024;6;13/08/2024;6;AGOSTO;W31;Quinta-Feira;BR243432238913U;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;4;25;spx@shopee.com;;2024;5027
01/08/2024;01/08/2024;0;13/08/2024;12;AGOSTO;W31;Quinta-Feira;BR247658145241U;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;42,9;weslaine.lopes1002@shopeemobile-external.com;;2024;5027
03/08/2024;03/08/2024;0;13/08/2024;10;AGOSTO;W31;Sábado;BR2411420787150;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;22,5;spx@shopee.com;;2024;5027
03/08/2024;05/08/2024;2;13/08/2024;8;AGOSTO;W31;Sábado;BR245309718702A;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;33,19;paulo.fernandes@shopeemobile-external.com;;2024;5027
02/08/2024;03/08/2024;1;13/08/2024;10;AGOSTO;W31;Sexta-Feira;BR241346566434R;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;27,99;spx@shopee.com;;2024;5027
02/08/2024;03/08/2024;1;13/08/2024;10;AGOSTO;W31;Sexta-Feira;BR2430025904762;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;46,41;spx@shopee.com;;2024;5027
02/08/2024;03/08/2024;1;13/08/2024;10;AGOSTO;W31;Sexta-Feira;BR243058192291T;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;23,9;spx@shopee.com;;2024;5027
02/08/2024;03/08/2024;1;13/08/2024;10;AGOSTO;W31;Sexta-Feira;BR2488368267217;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;19,89;spx@shopee.com;;2024;5027
04/08/2024;08/08/2024;4;13/08/2024;5;AGOSTO;W32;Domingo;BR241319055696K;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;4;67,45;spx@shopee.com;;2024;5027
04/08/2024;05/08/2024;1;13/08/2024;8;AGOSTO;W32;Domingo;BR2451380248181;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;21,9;spx@shopee.com;;2024;5027
04/08/2024;08/08/2024;4;13/08/2024;5;AGOSTO;W32;Domingo;BR2497007023822;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;4;69,8;spx@shopee.com;;2024;5027
07/08/2024;07/08/2024;0;13/08/2024;6;AGOSTO;W32;Quarta-Feira;BR246548383469J;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;19,2;spx@shopee.com;;2024;5027
05/08/2024;06/08/2024;1;13/08/2024;7;AGOSTO;W32;Segunda-Feira;BR240288906244K;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;79,9;spx@shopee.com;;2024;5027
05/08/2024;07/08/2024;2;13/08/2024;6;AGOSTO;W32;Segunda-Feira;BR240581458237L;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;20,9;spx@shopee.com;;2024;5027
05/08/2024;05/08/2024;0;13/08/2024;8;AGOSTO;W32;Segunda-Feira;BR242604337167J;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;43,89;spx@shopee.com;;2024;5027
05/08/2024;05/08/2024;0;13/08/2024;8;AGOSTO;W32;Segunda-Feira;BR245156101771W;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;61,9;spx@shopee.com;;2024;5027
05/08/2024;06/08/2024;1;13/08/2024;7;AGOSTO;W32;Segunda-Feira;BR2452300617841;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;80,9;spx@shopee.com;;2024;5027
05/08/2024;05/08/2024;0;13/08/2024;8;AGOSTO;W32;Segunda-Feira;BR245236439438S;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;121,8;spx@shopee.com;;2024;5027
05/08/2024;06/08/2024;1;13/08/2024;7;AGOSTO;W32;Segunda-Feira;BR247571511116X;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;19,9;spx@shopee.com;;2024;5027
06/08/2024;08/08/2024;2;13/08/2024;5;AGOSTO;W32;Terça-Feira;BR2430136102382;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;22,9;spx@shopee.com;;2024;5027
06/08/2024;07/08/2024;1;13/08/2024;6;AGOSTO;W32;Terça-Feira;BR243618328570Z;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;32,85;nubia.josafa0609@shopeemobile-external.com;;2024;5027
06/08/2024;08/08/2024;2;13/08/2024;5;AGOSTO;W32;Terça-Feira;BR244696735785Z;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;24,13;spx@shopee.com;;2024;5027
28/07/2024;30/07/2024;2;14/08/2024;15;JULHO;W31;Domingo;BR2419957555144;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;49,99;spx@shopee.com;;2024;5027
31/07/2024;03/08/2024;3;14/08/2024;11;JULHO;W31;Quarta-Feira;BR2456670420403;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;33,8;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR2413938354970;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;36,49;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR242182568782M;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;16,38;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR242551136566R;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;20,99;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR2426197704791;LM Hub_MG_Contagem;LOST;Exception_Reason_Resolved;Analisar;LMHub_Received;2;37,9;gustavo.pires@shopeemobile-external.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR243362603458D;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;89,9;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR245689120283U;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;14,99;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR246711678296E;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;69,23;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR246714210429D;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;69;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR246959058297L;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;70,5;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR247007309864U;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;48,95;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR247561810293H;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;30,9;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR2477163580989;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;89,9;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR2488217317503;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;34,9;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR249618948762V;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;28,9;spx@shopee.com;;2024;5027
29/07/2024;30/07/2024;1;14/08/2024;15;JULHO;W31;Segunda-Feira;BR249653541459X;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;64,98;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR241035863208R;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;144,9;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR2416584957512;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;28,5;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR242814537063G;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;147,5;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR2435244587614;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;34,51;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR245305392222G;LM Hub_MG_Contagem;LOST;Exception_Reason_Added;Analisar;LMHub_Received;2;149,9;gustavo.pires@shopeemobile-external.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR2480756357776;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;88,9;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR2489277414401;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;23,6;spx@shopee.com;;2024;5027
30/07/2024;30/07/2024;0;14/08/2024;15;JULHO;W31;Terça-Feira;BR249292806044H;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;1;10,1;joyce.santos2803@shopeemobile-external.com;;2024;5027
01/08/2024;02/08/2024;1;14/08/2024;12;AGOSTO;W31;Quinta-Feira;BR249233967632C;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;43,9;eduarda.vitoria2102@shopeemobile-external.com;;2024;5027
03/08/2024;03/08/2024;0;14/08/2024;11;AGOSTO;W31;Sábado;BR2411014736109;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;25,76;spx@shopee.com;;2024;5027
07/08/2024;07/08/2024;0;14/08/2024;7;AGOSTO;W32;Quarta-Feira;BR241502424587R;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;168,9;spx@shopee.com;;2024;5027
08/08/2024;12/08/2024;4;14/08/2024;2;AGOSTO;W32;Quinta-Feira;BR2401455301482;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;39;spx@shopee.com;;2024;5027
08/08/2024;09/08/2024;1;14/08/2024;5;AGOSTO;W32;Quinta-Feira;BR2448490553026;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;165,9;spx@shopee.com;;2024;5027
08/08/2024;08/08/2024;0;14/08/2024;6;AGOSTO;W32;Quinta-Feira;BR248611598698Y;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;29,9;spx@shopee.com;;2024;5027
10/08/2024;10/08/2024;0;14/08/2024;4;AGOSTO;W32;Sábado;BR2454882681639;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;41,87;spx@shopee.com;;2024;5027
09/08/2024;12/08/2024;3;14/08/2024;2;AGOSTO;W32;Sexta-Feira;BR240013042268O;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;3;84,98;karen.silva1@shopeemobile-external.com;;2024;5027
09/08/2024;10/08/2024;1;14/08/2024;4;AGOSTO;W32;Sexta-Feira;BR248680216873X;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;93,95;spx@shopee.com;;2024;5027
06/08/2024;07/08/2024;1;14/08/2024;7;AGOSTO;W32;Terça-Feira;BR242089292171C;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;44;nubia.josafa0609@shopeemobile-external.com;;2024;5027
12/08/2024;12/08/2024;0;14/08/2024;2;AGOSTO;W33;Segunda-Feira;BR241892818392B;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;72,99;spx@shopee.com;;2024;5027
13/08/2024;13/08/2024;0;14/08/2024;1;AGOSTO;W33;Terça-Feira;BR241452754455U;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;32,48;spx@shopee.com;;2024;5027
13/08/2024;13/08/2024;0;14/08/2024;1;AGOSTO;W33;Terça-Feira;BR246293794591R;LM Hub_MG_Contagem;Damaged;Damaged;Ok;LMHub_Received;2;79,99;spx@shopee.com;;2024;5027
27/07/2024;31/07/2024;4;15/08/2024;15;JULHO;W30;Sábado;BR240300672432E;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;42,99;spx@shopee.com;;2024;5027
27/07/2024;31/07/2024;4;15/08/2024;15;JULHO;W30;Sábado;BR248165870887X;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;3;79,5;spx@shopee.com;;2024;5027
31/07/2024;31/07/2024;0;15/08/2024;15;JULHO;W31;Quarta-Feira;BR2440313622646;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;49,9;yasmin.vitoria2102@shopeemobile-external.com;;2024;5027
31/07/2024;31/07/2024;0;15/08/2024;15;JULHO;W31;Quarta-Feira;BR2481172688868;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;1;53,87;juliana.vieira0305@shopeemobile-external.com;;2024;5027
31/07/2024;31/07/2024;0;15/08/2024;15;JULHO;W31;Quarta-Feira;BR249475626768V;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;447,9;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR2407506787048;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;20,8;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR244330382287I;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;24,9;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR245659722746R;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;38,97;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR246427652123I;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;24,5;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR246496855835J;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;39,9;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR247133826669S;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;13,98;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR247408573430N;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;39,59;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR247831650076Y;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;12,99;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR249786771315S;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;15,9;spx@shopee.com;;2024;5027
30/07/2024;31/07/2024;1;15/08/2024;15;JULHO;W31;Terça-Feira;BR249824351389Z;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;35,27;spx@shopee.com;;2024;5027
17/07/2024;01/08/2024;15;16/08/2024;15;JULHO;W29;Quarta-Feira;BR243843610524N;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;25;spx@shopee.com;;2024;5027
17/07/2024;01/08/2024;15;16/08/2024;15;JULHO;W29;Quarta-Feira;BR247106723564E;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;174,97;spx@shopee.com;;2024;5027
17/07/2024;01/08/2024;15;16/08/2024;15;JULHO;W29;Quarta-Feira;BR248776272280C;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;4;14,98;spx@shopee.com;;2024;5027
17/07/2024;01/08/2024;15;16/08/2024;15;JULHO;W29;Quarta-Feira;BR2489821393977;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;4;28,99;spx@shopee.com;;2024;5027
16/07/2024;01/08/2024;16;16/08/2024;15;JULHO;W29;Terça-Feira;BR241864595125G;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;28,41;spx@shopee.com;;2024;5027
16/07/2024;01/08/2024;16;16/08/2024;15;JULHO;W29;Terça-Feira;BR243456687306B;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;9,98;spx@shopee.com;;2024;5027
16/07/2024;01/08/2024;16;16/08/2024;15;JULHO;W29;Terça-Feira;BR243993842174K;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;4;5,59;spx@shopee.com;;2024;5027
16/07/2024;01/08/2024;16;16/08/2024;15;JULHO;W29;Terça-Feira;BR249779174784E;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;29,98;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR2414932592544;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;17,6;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR241634707051H;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;29,8;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR241708079806R;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;39,54;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR2435689126605;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;69;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR244386605964Z;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;29,59;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR247488655120V;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;26,99;nubia.josafa0609@shopeemobile-external.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR2475099477494;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;20,41;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR247550792189O;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;19,8;spx@shopee.com;;2024;5027
31/07/2024;01/08/2024;1;16/08/2024;15;JULHO;W31;Quarta-Feira;BR249203262675Y;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;68,99;spx@shopee.com;;2024;5027
29/07/2024;01/08/2024;3;16/08/2024;15;JULHO;W31;Segunda-Feira;BR240301546594R;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;144,9;spx@shopee.com;;2024;5027
29/07/2024;01/08/2024;3;16/08/2024;15;JULHO;W31;Segunda-Feira;BR2430139566522;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;3;49,98;spx@shopee.com;;2024;5027
29/07/2024;01/08/2024;3;16/08/2024;15;JULHO;W31;Segunda-Feira;BR243212948306A;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;9,7;spx@shopee.com;;2024;5027
30/07/2024;01/08/2024;2;16/08/2024;15;JULHO;W31;Terça-Feira;BR240935047701B;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;3;13,9;spx@shopee.com;;2024;5027
30/07/2024;01/08/2024;2;16/08/2024;15;JULHO;W31;Terça-Feira;BR243858742721M;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;3;749,9;spx@shopee.com;;2024;5027
01/08/2024;01/08/2024;0;16/08/2024;15;AGOSTO;W31;Quinta-Feira;BR241118010806W;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;59,98;spx@shopee.com;;2024;5027
01/08/2024;01/08/2024;0;16/08/2024;15;AGOSTO;W31;Quinta-Feira;BR243210111856K;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;1;79,9;gabriela.gomes2510@shopeemobile-external.com;;2024;5027
01/08/2024;01/08/2024;0;16/08/2024;15;AGOSTO;W31;Quinta-Feira;BR2497997001916;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;1;159,6;spx@shopee.com;;2024;5027
26/07/2024;02/08/2024;7;19/08/2024;17;JULHO;W30;Sexta-Feira;BR2447999836184;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;35,9;spx@shopee.com;;2024;5027
31/07/2024;02/08/2024;2;19/08/2024;17;JULHO;W31;Quarta-Feira;BR2461556341797;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;16,99;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;19/08/2024;17;AGOSTO;W31;Quinta-Feira;BR240465924178S;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;109,99;ivonete.paula0907@shopeemobile-external.com;;2024;5027
01/08/2024;02/08/2024;1;19/08/2024;17;AGOSTO;W31;Quinta-Feira;BR242415143237U;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;54,9;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;19/08/2024;17;AGOSTO;W31;Quinta-Feira;BR245438299104V;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;69,97;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;19/08/2024;17;AGOSTO;W31;Quinta-Feira;BR2461188067999;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;19,43;spx@shopee.com;;2024;5027
01/08/2024;02/08/2024;1;19/08/2024;17;AGOSTO;W31;Quinta-Feira;BR247653364723K;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;7,88;spx@shopee.com;;2024;5027
03/08/2024;03/08/2024;0;19/08/2024;16;AGOSTO;W31;Sábado;BR2416226886695;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;54,99;spx@shopee.com;;2024;5027
03/08/2024;03/08/2024;0;19/08/2024;16;AGOSTO;W31;Sábado;BR2450587673401;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;32,79;spx@shopee.com;;2024;5027
03/08/2024;03/08/2024;0;19/08/2024;16;AGOSTO;W31;Sábado;BR247017599676R;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;93,89;glaucia.braulino0609@shopeemobile-external.com;;2024;5027
03/08/2024;03/08/2024;0;19/08/2024;16;AGOSTO;W31;Sábado;BR247155651635A;LM Hub_MG_Contagem;LOST;Exception_Reason_Cancelled;Analisar;LMHub_Received;2;187,6;spx@shopee.com;;2024;5027
02/08/2024;03/08/2024;1;19/08/2024;16;AGOSTO;W31;Sexta-Feira;BR240082880131W;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;8,98;spx@shopee.com;;2024;5027
02/08/2024;02/08/2024;0;19/08/2024;17;AGOSTO;W31;Sexta-Feira;BR2405510508421;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;25,99;spx@shopee.com;;2024;5027
02/08/2024;02/08/2024;0;19/08/2024;17;AGOSTO;W31;Sexta-Feira;BR2409588818397;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;194;spx@shopee.com;;2024;5027
02/08/2024;02/08/2024;0;19/08/2024;17;AGOSTO;W31;Sexta-Feira;BR241586383163S;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;1;77,99;eduarda.santos1605@shopeemobile-external.com;;2024;5027
02/08/2024;02/08/2024;0;19/08/2024;17;AGOSTO;W31;Sexta-Feira;BR241795256469Z;LM Hub_MG_Contagem;LOST;Lost;Ok;LMHub_Received;2;22,75;spx@shopee.com;;2024;5027
